Previous Score,Sleeping Hours,Practice exam,Delegation,Scholarship,Final Score
71.81433332,5.647233147,5,Xochimilco,No,57.10266933
74.65686669,9.20750412,0,Xochimilco,No,50.16733469
85.69691682,7.094070713,3,Coyoacan,Yes,70.06484116
64.22833174,6.888631806,8,Coyoacan,No,69.50684034
81.63383049,7.371562244,4,Alvaro Obregon,Yes,80.28968342
75.18777723,7.080642948,6,Coyoacan,No,69.13716298
77.72793386,6.668533939,8,Benito Juarez,No,92.65387539
84.58332715,5.857663995,3,Coyoacan,No,54.98101317
62.17443307,9.347920687,4,Xochimilco,Yes,68.06374356
83.10594973,6.144591606,5,Xochimilco,Yes,85.78463501
69.31095147,5.6042319,0,Iztacalco,No,22.11778205
85.95873455,6.879166524,9,Coyoacan,No,87.63021095
78.34557635,10.23627283,4,Iztapalapa,No,68.08252209
72.90471618,5.767640043,9,Coyoacan,Yes,100
69.09974031,8.064422828,3,Iztapalapa,No,54.27707435
83.23294994,6.630502593,0,Xochimilco,Yes,47.01384583
87.60951685,7.367210872,3,Alvaro Obregon,Yes,88.20701106
69.67148459,8.383271327,4,Benito Juarez,No,65.21754938
63.66993434,4.420466788,8,Iztacalco,Yes,87.48668498
81.94211043,5.655488337,0,Benito Juarez,No,54.63942804
60.51469058,8.362019192,5,Benito Juarez,Yes,84.84517011
61.94487562,7.146176626,7,Alvaro Obregon,No,84.62788916
64.37299724,7.317811961,8,Coyoacan,No,68.98354138
70.84549517,8.067075426,4,Xochimilco,No,48.64324959
61.63668111,5.665597764,1,Benito Juarez,No,52.54026908
55.61200091,8.582608807,0,Iztacalco,No,34.89108958
63.64555806,8.229675587,4,Iztapalapa,No,66.56645569
81.42474447,7.357475811,2,Xochimilco,No,52.42383166
62.28455928,7.702197599,5,Xochimilco,Yes,65.54967343
71.59730322,8.747460666,8,Alvaro Obregon,No,85.65905654
94.46698462,6.109241412,0,Alvaro Obregon,No,56.91639974
74.5082587,7.992035528,3,Benito Juarez,No,70.74460056
78.4253099,9.616535854,3,Xochimilco,No,66.06260565
65.53959982,7.960939374,6,Xochimilco,No,70.96444335
96.63474854,6.666410159,1,Coyoacan,No,59.63455188
69.58705511,10.47730854,7,Benito Juarez,No,92.08663288
72.71895316,7.346221754,5,Iztapalapa,No,61.5822266
88.17058678,9.0978874,3,Benito Juarez,No,76.71635028
73.18265755,6.367702879,2,Xochimilco,No,52.95703574
75.47888783,8.601703747,9,Coyoacan,No,85.75625452
72.18311679,6.180362429,6,Alvaro Obregon,Yes,96.63224635
72.25167622,7.485076357,8,Iztacalco,No,83.00761486
78.70502011,6.089889836,1,Alvaro Obregon,No,62.24862715
80.52943189,9.851733964,7,Coyoacan,No,82.92621184
68.56751569,6.668303002,1,Alvaro Obregon,No,57.61239576
67.33919544,5.33810181,5,Xochimilco,Yes,66.48212694
68.90863911,7.142677783,7,Benito Juarez,Yes,91.81023227
60.98745986,7.805642188,0,Benito Juarez,Yes,47.03832912
59.09569741,6.960098534,6,Benito Juarez,No,63.13928283
77.97167147,5.780019657,8,Benito Juarez,Yes,100
84.38595803,8.555975211,5,Coyoacan,No,72.09547696
83.71045293,8.888770044,5,Iztapalapa,Yes,97.80473079
51.18008727,4.528063977,8,Benito Juarez,Yes,84.14233284
72.54934913,5.684459569,1,Alvaro Obregon,No,59.33448305
63.97908044,6.76085853,3,Coyoacan,No,52.23727293
76.43737438,6.203611454,7,Xochimilco,No,78.84085267
70.82176481,7.788931875,4,Coyoacan,Yes,75.03237667
80.91911906,9.759215811,8,Iztacalco,No,80.89186746
74.8084691,6.428629736,2,Benito Juarez,No,58.97902659
56.03998105,9.365083302,5,Alvaro Obregon,No,76.3650353
65.32914127,4.797500716,5,Iztapalapa,No,54.50243421
75.05785115,7.683722219,2,Iztapalapa,No,48.86014022
75.90110429,6.10793277,5,Xochimilco,Yes,73.57657535
60.94323192,7.716084896,0,Alvaro Obregon,Yes,64.21125955
59.63540296,4.364785232,4,Coyoacan,No,39.51640812
75.56245338,5.071914281,1,Alvaro Obregon,No,45.11349664
60.96332694,7.712968772,7,Iztacalco,No,72.37544295
58.31370573,6.054998642,6,Coyoacan,No,58.67109593
70.54859487,6.515323591,6,Xochimilco,No,66.23898899
70.11553909,9.754427762,9,Iztacalco,No,99.03565426
66.21599523,7.206357204,3,Iztapalapa,No,53.03950902
67.96263043,8.352274771,1,Xochimilco,No,42.55597314
75.13835723,5.861091776,2,Benito Juarez,No,60.89455256
67.79837096,4.988194461,9,Iztacalco,No,76.61426923
75.70697022,6.878897018,3,Alvaro Obregon,No,69.50902911
71.19531464,4.764295895,2,Benito Juarez,No,55.59969258
76.67650155,5.952115595,2,Iztapalapa,No,41.73886744
83.78205565,7.356631328,0,Alvaro Obregon,No,54.11797736
83.39247845,6.833108654,0,Iztacalco,Yes,60.92675753
87.88210471,7.501779078,7,Alvaro Obregon,No,96.13854756
83.38146897,7.900477594,7,Benito Juarez,No,99.70915721
77.38557532,5.206412926,0,Alvaro Obregon,No,37.67212274
70.66568362,5.587098593,3,Iztacalco,No,53.08566349
71.12239077,3.732123707,1,Coyoacan,No,30.51706643
66.22222694,6.444215039,0,Xochimilco,No,40.941417
75.04529291,8.105133936,1,Iztapalapa,No,41.42509724
81.97387479,9.236915295,0,Iztapalapa,No,46.48803817
67.74332397,7.285722804,4,Benito Juarez,No,71.23037361
74.62782141,9.059843295,9,Alvaro Obregon,Yes,100
68.22637771,7.575740536,5,Alvaro Obregon,No,78.58886258
77.0935433,7.161174131,7,Iztacalco,No,70.63394335
69.50616616,6.083063685,9,Iztapalapa,No,74.24510277
67.60489429,3.422259935,7,Iztapalapa,Yes,72.5518063
68.20033305,8.834784231,3,Benito Juarez,No,69.50306125
80.03328774,6.920162537,2,Iztapalapa,Yes,64.03125759
74.03250595,9.082444787,4,Iztacalco,No,73.9240945
70.7157827,5.575550322,7,Iztacalco,No,68.80242155
77.61404503,10.64323032,4,Xochimilco,No,63.18035591
70.85483783,6.626819118,9,Xochimilco,No,77.1459831
86.26517894,5.961716509,6,Iztapalapa,No,72.82080046
65.26133846,6.67821693,3,Benito Juarez,Yes,78.23623473
73.13028487,7.255684634,1,Iztacalco,Yes,51.81871901
60.95234778,6.895146991,8,Xochimilco,No,71.18183994
71.53125608,6.227004386,9,Benito Juarez,Yes,100
58.20364502,4.294836166,1,Alvaro Obregon,No,44.50153721
82.46316523,5.793508631,1,Iztapalapa,No,34.39531629
82.66503767,8.611653504,7,Alvaro Obregon,Yes,100
82.84170174,5.680415949,9,Alvaro Obregon,No,100
75.2887248,4.424577044,5,Iztapalapa,No,65.10726076
66.20129595,5.416750378,4,Alvaro Obregon,No,55.9913582
66.99659368,6.867030568,2,Iztapalapa,No,45.17933603
90.30172055,5.861168249,6,Xochimilco,No,83.07487622
89.35677104,6.580244382,7,Benito Juarez,No,97.82740471
76.22555157,5.802320193,8,Alvaro Obregon,No,90.52843219
69.84365966,8.514615845,1,Alvaro Obregon,No,60.09791248
88.68623423,7.736274266,7,Iztacalco,Yes,93.46015572
68.05496839,10.32693935,4,Alvaro Obregon,Yes,92.45427663
77.28849208,6.427418055,0,Coyoacan,Yes,55.65931629
88.51957305,6.572681237,9,Xochimilco,Yes,100
66.636615,8.775253035,6,Alvaro Obregon,No,82.12954201
83.29223586,7.586512578,6,Alvaro Obregon,Yes,99.85699936
80.20560796,5.58773998,9,Iztacalco,No,82.26428557
74.60483458,7.834631978,2,Coyoacan,No,48.59656581
65.06566401,7.594793346,2,Benito Juarez,No,61.82988342
67.7556024,4.309306168,3,Iztapalapa,No,42.57168775
77.89451073,6.02303395,4,Alvaro Obregon,Yes,82.25421383
60.76663205,7.285480285,4,Benito Juarez,No,64.72715401
76.30743859,9.169419561,4,Xochimilco,No,61.09692538
80.41050984,8.046997666,5,Benito Juarez,No,79.71154605
84.85220173,6.153933079,0,Iztapalapa,No,38.48605856
61.01642926,5.937697143,6,Iztapalapa,No,65.53319177
88.16247297,8.196599866,3,Benito Juarez,No,69.78360995
91.95363494,3.360510406,4,Coyoacan,Yes,79.85159749
79.10151568,5.788628015,7,Iztacalco,Yes,94.57641803
64.61951419,9.113962004,7,Benito Juarez,No,94.72722964
71.71890712,7.445226219,4,Xochimilco,No,51.57496439
74.52402755,5.862008272,2,Xochimilco,No,48.94903394
77.70463509,5.196874862,9,Iztapalapa,No,76.56176367
75.21981553,8.259602002,7,Iztacalco,No,73.55206352
77.81165143,7.11671702,1,Iztapalapa,Yes,58.29831224
74.09253243,6.67193431,8,Benito Juarez,No,89.68664025
77.65107095,7.560970836,5,Iztacalco,No,67.90343488
70.39476579,7.246897074,9,Iztapalapa,No,90.978001
71.61813283,7.131858711,3,Iztapalapa,Yes,68.53014569
69.2397483,5.013719472,3,Xochimilco,No,39.53476432
94.17259535,5.46036227,2,Coyoacan,Yes,69.47427035
89.63900786,8.122420654,4,Iztapalapa,Yes,81.74330314
80.5529419,7.838727151,5,Alvaro Obregon,Yes,96.3756738
88.25308997,7.573179889,9,Benito Juarez,No,99.30674893
82.98461339,6.120231006,2,Alvaro Obregon,No,73.22881479
76.8127116,8.147784893,8,Benito Juarez,No,100
59.94428659,6.443882783,7,Coyoacan,No,64.84528581
72.3783608,8.952300192,5,Benito Juarez,Yes,86.91803934
71.64962108,5.879765516,4,Coyoacan,Yes,61.40129652
63.66924827,6.212068545,2,Xochimilco,No,44.5315364
60.13837725,6.772826802,2,Xochimilco,No,43.91829049
79.92719347,8.270950721,7,Iztacalco,Yes,84.41307965
78.24504322,6.947382894,5,Alvaro Obregon,No,73.13899389
63.3260302,7.056523523,9,Xochimilco,Yes,93.92027739
67.54121494,6.412613174,5,Alvaro Obregon,No,64.25649514
86.61222273,7.40213798,3,Coyoacan,Yes,82.72239852
66.22303486,6.893904259,2,Alvaro Obregon,No,53.31558911
76.70798904,5.823546424,5,Alvaro Obregon,No,80.01436165
73.102217,7.190937224,0,Coyoacan,Yes,52.6517457
80.06363471,7.226213153,4,Coyoacan,Yes,69.84346335
66.43892347,10.52470097,6,Iztapalapa,No,70.40475178
75.90083478,6.083460881,0,Alvaro Obregon,Yes,61.9068252
76.68722577,5.740936386,9,Alvaro Obregon,Yes,100
77.30180806,7.418551391,3,Iztacalco,No,58.18800086
75.79073858,5.510745374,1,Alvaro Obregon,No,54.81541532
78.44609321,5.390424778,0,Coyoacan,No,37.64064186
96.91770332,4.844651965,0,Benito Juarez,Yes,74.8984486
100,5.838139652,6,Iztapalapa,No,77.82144347
68.60783859,5.875168381,5,Coyoacan,Yes,66.05069864
51.8175702,5.075106739,6,Benito Juarez,No,70.42072751
80.95495301,6.624574395,0,Xochimilco,No,44.41296501
76.8625246,3.451028278,9,Xochimilco,No,82.51006605
85.61041859,7.737648672,2,Alvaro Obregon,Yes,81.15318161
77.848859,6.164809032,6,Coyoacan,No,61.96436106
75.5860394,6.385324484,9,Alvaro Obregon,No,96.79203829
86.28906596,7.880312516,9,Iztacalco,No,90.63568067
87.68780588,7.557615864,8,Iztacalco,No,81.1567103
61.13439941,6.055140936,5,Iztapalapa,Yes,71.06418191
66.83393813,7.677686133,7,Benito Juarez,No,84.59339513
73.94407041,9.323341912,8,Coyoacan,No,86.98683376
75.98437624,5.481724628,6,Iztapalapa,No,66.24271671
72.74016797,8.130662067,8,Alvaro Obregon,No,97.04215102
79.34207178,5.330341393,9,Coyoacan,No,85.50971769
84.96104789,8.763139094,3,Coyoacan,Yes,77.45365984
92.22709711,5.932109414,8,Alvaro Obregon,No,93.8243657
80.78913024,5.874816699,8,Iztapalapa,Yes,100
66.47666322,8.723815212,1,Iztapalapa,No,41.39695805
73.52623775,8.082362419,8,Iztacalco,Yes,85.47870764
74.24647759,5.981361149,2,Coyoacan,Yes,62.00774801
80.1464024,7.191053108,6,Iztapalapa,Yes,83.34532593
78.88168033,5.935072149,2,Coyoacan,Yes,66.12669306
95.50396651,4.610893362,4,Iztacalco,No,65.74496068
70.38486865,7.283927677,1,Benito Juarez,No,55.43879193
78.84750534,6.465366748,9,Benito Juarez,Yes,100
98.54711398,5.581249666,9,Iztacalco,Yes,99.20020427
69.14793103,8.957072619,2,Xochimilco,Yes,62.81787076
76.45148696,5.631969732,9,Coyoacan,No,79.57525321
65.55119499,7.215967937,3,Iztapalapa,No,47.77048779
75.820869,8.619867356,9,Iztapalapa,No,91.185489
67.19782852,6.615916977,5,Xochimilco,No,70.46499586
85.46800903,5.898736824,5,Xochimilco,No,78.21711989
76.47318859,7.446622457,2,Alvaro Obregon,Yes,80.783742
65.6460274,7.683549585,2,Xochimilco,No,49.88395512
83.40567698,8.314841045,8,Iztapalapa,No,89.26458102
76.79666039,9.806814177,9,Coyoacan,Yes,100
84.52818777,6.314063478,1,Coyoacan,Yes,54.3491259
63.52337372,7.293781008,3,Iztacalco,No,52.89993155
78.68824412,5.096139526,4,Alvaro Obregon,No,66.66731394
82.73341695,7.999565499,7,Iztapalapa,No,85.7437166
70.7662251,7.275574964,7,Coyoacan,Yes,83.38412416
62.40997273,6.731965902,5,Coyoacan,Yes,67.19165733
74.58392505,6.072909231,1,Benito Juarez,Yes,75.38318352
87.28115294,6.477359372,9,Coyoacan,No,94.14238131
86.25930331,7.354499515,9,Xochimilco,No,93.98900384
70.71571565,5.550744418,0,Alvaro Obregon,No,41.765705
62.16914564,6.539320633,6,Iztapalapa,No,60.83927467
70.6882028,7.025017065,9,Benito Juarez,Yes,100
70.31522349,4.690569811,0,Coyoacan,Yes,31.59431848
79.46446783,5.423053982,2,Alvaro Obregon,Yes,71.52038729
73.94998497,6.009993196,8,Iztacalco,Yes,84.82527407
67.46735788,9.352347599,5,Iztapalapa,No,70.30814768
86.04263067,5.753912286,7,Iztacalco,No,79.09307982
76.40425867,6.91631257,8,Alvaro Obregon,No,87.94037703
79.35415653,5.43915438,6,Iztacalco,Yes,83.62109912
57.75014566,5.835395212,7,Xochimilco,No,70.05024617
50.75735129,4.838487443,3,Iztapalapa,No,27.51271558
60.62454219,8.005453532,4,Alvaro Obregon,No,64.32333722
70.19456574,5.011680614,6,Coyoacan,No,59.71672415
80.76356018,8.36051652,8,Iztacalco,No,89.69552775
51.5775313,7.701845794,7,Benito Juarez,Yes,90.84914154
90.92852064,6.886897229,6,Iztacalco,Yes,99.79674022
76.70566027,8.410038843,3,Alvaro Obregon,Yes,85.92494142
88.60294993,11.65480191,0,Benito Juarez,No,72.18519132
66.14029918,7.716288462,0,Alvaro Obregon,No,54.97880003
80.03859934,5.319909067,4,Alvaro Obregon,No,68.29409241
75.8519593,9.23352649,6,Benito Juarez,Yes,100
83.17686313,7.279167185,7,Alvaro Obregon,Yes,97.15481263
72.66208632,10.1666851,6,Benito Juarez,No,86.9957177
79.73215209,6.240924667,3,Coyoacan,No,49.87636052
86.02195319,8.922916034,6,Alvaro Obregon,Yes,100
68.48823706,6.999764844,5,Coyoacan,Yes,71.56458062
77.42244232,10.98509252,7,Iztapalapa,No,82.65944416
56.12137763,6.577598867,8,Iztacalco,No,66.22011521
82.02503019,11.50250296,0,Coyoacan,Yes,71.32119998
94.54662543,7.659739079,1,Iztacalco,No,56.7130833
62.55563952,8.270447137,7,Benito Juarez,Yes,88.787737
74.0861874,9.550498666,6,Iztapalapa,No,81.64835655
83.80481301,5.818368565,6,Benito Juarez,Yes,100
75.31417473,8.453645269,2,Alvaro Obregon,No,62.29450641
76.65099551,6.560869989,6,Xochimilco,Yes,86.02629041
71.09000558,7.226678319,3,Iztacalco,No,49.42157733
70.71847747,7.124591886,9,Xochimilco,No,83.44448166
74.13305846,7.858616105,9,Benito Juarez,No,99.35651809
75.41671422,7.795276491,1,Iztacalco,Yes,55.4222235
63.18558738,6.13720762,0,Alvaro Obregon,No,45.23266185
74.33978014,7.187281256,7,Xochimilco,No,58.63441783
90.68533939,3.498496271,4,Alvaro Obregon,Yes,82.53393655
70.80866206,8.485260497,9,Xochimilco,No,78.94659137
62.62745017,9.540912556,3,Iztacalco,No,58.02051758
73.48583932,7.285942073,8,Iztapalapa,No,68.74551445
67.85387188,4.59096668,4,Iztacalco,Yes,54.32491754
61.61658175,8.114421454,9,Iztacalco,No,77.00094906
76.39168462,5.854345725,1,Benito Juarez,No,54.26890965
67.89717963,7.273474517,8,Iztacalco,No,76.78819738
68.75285833,8.028263691,9,Iztapalapa,No,95.86967409
76.5342738,7.819675569,6,Iztapalapa,Yes,80.78403475
59.66825405,8.621282875,8,Xochimilco,Yes,88.26165951
57.5843035,7.21957096,4,Iztacalco,No,45.10252339
81.70872195,7.260042415,6,Coyoacan,Yes,85.84626195
55.69166399,8.105185562,7,Xochimilco,No,64.69030457
65.23322305,6.892911146,3,Xochimilco,No,36.54333349
57.00160465,5.968146372,7,Iztacalco,No,67.43886379
70.13863533,7.678027637,6,Benito Juarez,No,79.82072161
79.28058748,5.306705533,2,Coyoacan,Yes,64.13149629
76.12337949,6.878664779,7,Alvaro Obregon,No,80.49338232
98.91873389,4.933334811,3,Alvaro Obregon,No,71.35183252
85.86915618,6.167781051,1,Coyoacan,No,42.70086302
65.6884215,6.229988685,8,Xochimilco,No,69.47909603
63.02944995,5.523675886,7,Iztacalco,Yes,75.93079727
100,8.650797831,3,Alvaro Obregon,No,76.18580977
85.62572006,8.5269874,2,Benito Juarez,No,70.6846181
80.89369607,8.971019114,2,Alvaro Obregon,Yes,77.95368474
75.74851812,6.718233666,5,Benito Juarez,Yes,81.56430764
77.73521567,6.349588017,1,Coyoacan,No,43.54251761
60.17926725,8.205377208,2,Benito Juarez,No,56.57309337
76.5703917,7.192619343,0,Iztapalapa,No,39.82993798
75.71231397,7.185276194,9,Iztapalapa,No,99.67343246
65.95861157,3.184298049,4,Iztapalapa,No,41.53467165
69.61473546,8.134771905,2,Iztapalapa,Yes,60.54068288
90.15176393,7.935962474,6,Coyoacan,No,82.24366858
73.7482508,6.991875365,8,Benito Juarez,No,92.45397294
95.71171303,8.223771662,4,Xochimilco,Yes,83.11087123
57.59320564,7.902552984,1,Iztacalco,No,33.00275876
69.77869814,5.954972373,1,Iztapalapa,No,33.75214611
59.52721449,6.670320624,3,Iztapalapa,No,50.49844776
62.90577546,5.488322207,9,Alvaro Obregon,No,84.41555301
66.71794294,9.19335848,8,Iztapalapa,Yes,93.14184762
78.15309627,8.465770718,1,Iztacalco,Yes,59.01189014
77.66826171,5.779123992,4,Iztacalco,Yes,82.34677399
68.2070968,7.928313275,6,Xochimilco,Yes,82.14981464
52.72200443,7.417888502,9,Alvaro Obregon,Yes,89.95182256
89.77692873,5.971070612,3,Xochimilco,No,57.60504463
72.14235284,7.186490513,6,Coyoacan,No,78.77415499
63.8370983,8.287577046,6,Xochimilco,Yes,74.19319721
77.74930781,8.409879291,1,Coyoacan,No,56.70281781
77.04445171,10.49797554,1,Benito Juarez,No,60.89536042
71.77323535,7.14143373,1,Xochimilco,No,42.95844004
76.48531016,6.643316599,8,Xochimilco,No,75.42414985
63.4497016,7.843210396,0,Iztacalco,Yes,49.8892779
82.59912843,6.725556191,5,Iztacalco,Yes,93.75435623
65.03132905,6.12264334,6,Xochimilco,No,56.59398597
68.94430345,5.611325146,8,Iztapalapa,No,70.01730445
81.48801816,1.858516708,2,Iztapalapa,Yes,51.24655594
87.03958965,8.102259145,8,Iztapalapa,No,87.68499615
90.85774568,4.543039402,6,Xochimilco,Yes,85.24946726
85.55798238,5.680219835,4,Xochimilco,Yes,73.05011769
71.75927816,7.438665387,4,Benito Juarez,No,65.98080443
59.58966931,6.517739808,6,Iztacalco,No,61.83488687
89.05055586,10.22394587,9,Iztapalapa,No,87.30716342
88.70695989,4.73614004,5,Xochimilco,No,65.77583864
68.28023847,10.35808164,7,Iztapalapa,No,72.59074891
84.21189038,9.070876914,9,Iztacalco,Yes,100
71.67822206,8.363644578,9,Iztapalapa,No,85.98120834
90.01276884,9.158968265,8,Alvaro Obregon,Yes,100
69.85135338,7.606917998,5,Alvaro Obregon,No,68.65670947
94.78651288,4.445120504,2,Coyoacan,No,54.69906799
82.86120548,7.772277522,8,Iztacalco,No,86.30693486
92.97544845,4.778986912,1,Alvaro Obregon,Yes,73.50714422
70.3620273,6.207456581,4,Iztacalco,Yes,69.37383026
79.05029604,6.882876853,9,Benito Juarez,No,94.8992161
65.30720802,5.633406223,3,Iztacalco,No,53.21011918
83.43989252,8.419066706,1,Coyoacan,No,48.48444552
83.99041533,6.679363635,5,Coyoacan,No,72.62191235
98.97023918,7.613962347,9,Benito Juarez,No,100
79.82039797,6.985880256,6,Iztacalco,No,70.78786393
82.24094203,7.18926874,1,Xochimilco,Yes,56.43135272
70.29169623,5.669699073,2,Iztacalco,Yes,60.14333415
80.41379373,5.238937832,4,Alvaro Obregon,No,68.99753914
71.20108791,6.769346994,8,Alvaro Obregon,Yes,100
76.15860759,5.550828585,6,Coyoacan,No,56.61288045
76.74515662,9.090333557,2,Iztacalco,Yes,79.09880382
71.47695127,4.935347374,9,Iztapalapa,No,76.4308011
75.62945097,10.50550347,3,Alvaro Obregon,Yes,87.13122324
71.2470483,7.453037691,6,Iztacalco,Yes,83.43617273
71.20268875,7.103990357,0,Benito Juarez,No,61.55878083
85.76664652,6.189600626,3,Alvaro Obregon,No,66.75174957
76.75413642,7.985381549,0,Coyoacan,No,47.36393953
78.47066272,6.693587484,4,Coyoacan,No,64.22839263
60.42695231,7.450711292,1,Coyoacan,No,39.74229799
79.23458332,8.262734751,8,Coyoacan,No,85.09285244
80.30423464,8.003964204,2,Iztacalco,Yes,69.19227131
71.01661377,8.859791801,4,Xochimilco,No,63.34881073
95.85029676,7.80676161,7,Iztacalco,No,85.48037955
52.10772736,5.573098468,7,Alvaro Obregon,No,71.86573651
82.84367136,3.880315996,8,Iztapalapa,No,79.77449114
82.12804805,7.316550594,2,Coyoacan,No,53.15552203
80.41582932,7.338194732,2,Iztapalapa,No,52.07677405
76.76212706,9.888894723,3,Coyoacan,No,58.23124302
80.50679323,6.826239075,5,Alvaro Obregon,No,89.80086099
83.6817548,7.561738455,6,Benito Juarez,No,90.30016347
67.74112416,8.165764609,0,Coyoacan,No,44.09234825
77.99195622,7.770112181,1,Benito Juarez,No,57.65117977
73.16683158,8.265915688,2,Xochimilco,No,53.08068115
64.062316,5.772686038,0,Coyoacan,No,34.45159704
82.17169975,5.535450499,2,Iztapalapa,Yes,62.81140486
69.35639575,6.579158754,3,Xochimilco,No,49.54089293
60.02141325,3.738900415,5,Coyoacan,Yes,52.98813641
69.60889339,6.940630615,4,Iztapalapa,No,56.79221107
67.01101102,6.010625361,5,Benito Juarez,No,63.88083201
85.28479009,7.48332,8,Iztacalco,No,83.24868425
76.53193141,6.602396816,0,Xochimilco,No,38.16761213
88.82382746,5.476850781,2,Benito Juarez,Yes,82.10081397
68.33443769,8.966285295,7,Iztacalco,No,73.72805609
83.74169872,7.123778656,8,Alvaro Obregon,Yes,100
100,8.294288262,1,Alvaro Obregon,No,75.81064195
78.56032467,7.275271691,9,Alvaro Obregon,No,97.94476474
83.61648862,7.695992697,4,Xochimilco,No,65.42409721
81.93517664,4.958506413,2,Alvaro Obregon,No,58.33717704
60.77924673,8.917155256,9,Coyoacan,No,93.7150819
80.85817297,8.318022476,1,Xochimilco,Yes,58.17392859
78.06456321,6.971739549,8,Benito Juarez,Yes,100
72.40252617,7.432003141,4,Iztapalapa,Yes,67.41508418
66.15963626,8.50390879,8,Coyoacan,No,81.47050312
81.9398324,6.441999694,0,Xochimilco,Yes,58.62590095
65.2759626,4.625379378,3,Xochimilco,No,40.74355534
96.33645605,6.470104038,0,Coyoacan,No,50.47956131
76.14169083,7.228584238,4,Alvaro Obregon,No,72.75184443
62.76692952,6.951340312,4,Xochimilco,No,54.74161474
69.86003722,8.976349236,6,Coyoacan,No,77.06931284
72.21865662,5.560146417,6,Iztapalapa,Yes,82.07130233
99.12376654,5.750064054,7,Benito Juarez,Yes,100
66.15411053,5.412930247,5,Alvaro Obregon,No,65.67048411
73.83782737,7.643111643,9,Alvaro Obregon,Yes,100
69.6217163,4.71094937,2,Iztapalapa,No,43.19002009
79.99258486,8.115634597,8,Coyoacan,No,90.13136067
69.78116586,5.600673218,4,Iztapalapa,No,58.61008528
63.60943334,5.84034646,8,Iztacalco,No,60.63727523
73.0470542,9.65533789,4,Benito Juarez,No,69.44262108
72.00606157,8.848869593,2,Benito Juarez,Yes,71.04184149
69.07755622,7.178819977,6,Iztapalapa,No,63.61984874
69.61189641,5.033442774,8,Xochimilco,No,70.21766473
86.84695798,10.02163368,0,Xochimilco,No,51.10215219
71.80259786,6.705517671,2,Benito Juarez,Yes,71.28722165
63.65872338,7.371371465,6,Benito Juarez,No,77.05025938
70.37884036,8.367900654,8,Xochimilco,No,79.77991299
75.54335659,4.05565719,3,Coyoacan,No,42.89685357
61.63730363,6.039944002,4,Alvaro Obregon,No,57.11290808
91.2597796,6.89788789,7,Alvaro Obregon,No,98.83015562
83.67579478,7.196079568,3,Alvaro Obregon,Yes,88.62246029
89.30172744,5.044589737,1,Iztapalapa,No,47.2212532
78.92128125,7.489506492,6,Iztapalapa,No,69.10598833
54.0630255,7.050610606,1,Alvaro Obregon,Yes,57.62272196
90.35333717,9.500976474,5,Iztacalco,Yes,93.43983787
66.3643164,8.500436184,6,Iztacalco,Yes,73.62412066
67.17813256,6.596116319,7,Coyoacan,No,58.91049738
76.56325144,6.70589577,4,Iztapalapa,No,62.62794419
88.78229847,8.521745155,0,Alvaro Obregon,No,62.17687294
85.53287134,7.425436433,2,Iztacalco,Yes,67.58908252
84.0628112,4.943299884,9,Alvaro Obregon,No,100
71.88172947,10.14068625,8,Benito Juarez,No,100
71.72392474,5.515196961,5,Iztacalco,No,52.98795169
78.45943668,10.71845432,4,Alvaro Obregon,No,81.81355404
73.69929159,7.641932383,0,Iztapalapa,No,45.99738456
83.89317907,6.046838065,3,Iztapalapa,Yes,78.34691355
83.30117664,3.449450974,4,Benito Juarez,No,65.28502153
80.91341321,8.165146704,1,Benito Juarez,No,67.20592787
49.74038718,4.674534122,4,Coyoacan,Yes,57.49050385
76.27988364,7.535941838,2,Alvaro Obregon,Yes,65.40149324
73.91146119,9.900449054,7,Iztacalco,No,84.9382865
76.68025602,5.293481702,9,Iztacalco,No,74.79637087
67.45675361,8.107083118,0,Xochimilco,No,41.22370185
61.7521409,5.782600578,3,Xochimilco,No,50.42866286
79.6313848,8.699724305,8,Iztacalco,No,75.70250402
71.43698682,7.09873402,0,Coyoacan,Yes,52.81987334
80.74692994,6.971404903,5,Alvaro Obregon,No,86.45717798
68.29085622,8.810932467,5,Benito Juarez,Yes,91.27023076
89.1591064,7.937938662,1,Coyoacan,No,52.13006559
85.01064843,5.792966442,0,Benito Juarez,No,48.19325765
77.96827109,9.680670133,0,Coyoacan,Yes,58.31663803
72.86711587,4.696260274,9,Coyoacan,No,83.82996494
83.52408878,7.413545643,4,Iztacalco,No,64.43672195
78.92547815,5.765702964,4,Coyoacan,No,49.86379814
77.38584188,4.769162939,9,Iztacalco,Yes,94.7596856
85.4286541,5.298728485,6,Xochimilco,No,64.42290326
89.26536154,6.92614072,8,Iztacalco,No,89.82434058
62.47588816,7.524590146,3,Iztacalco,Yes,61.07541832
64.49615893,8.588397747,3,Iztapalapa,Yes,66.50859121
67.19739275,9.214054764,6,Xochimilco,No,74.632093
59.97575402,7.416530721,8,Iztacalco,No,69.24268947
74.37251474,6.335210082,6,Xochimilco,No,63.71546239
81.00116455,8.558525961,7,Alvaro Obregon,Yes,100
74.78581705,6.078037774,9,Alvaro Obregon,Yes,100
69.65878358,4.606578206,6,Coyoacan,No,52.45300759
86.26457757,8.408517269,8,Benito Juarez,No,96.89672451
76.40556403,8.985867778,5,Alvaro Obregon,No,83.58990707
78.42982967,5.767282528,8,Xochimilco,Yes,93.3821938
